id,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.dateSeen,prices.isSale,prices.merchant,prices.shipping,brand,manufacturer,primaryCategories,weight,,,,,
AVz5wcrn-jtxr-f30F69,549.95,549.95,In Stock,USD,"2018-01-09T20:00:00Z,2017-12-06T23:00:00Z,2017-12-06T22:00:00Z,2017-12-04T21:00:00Z,2017-09-24T07:00:00Z,2017-08-29T04:00:00Z,2017-08-22T04:00:00Z,2017-08-19T02:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,Yamaha,Electronics,18.3 pounds,,,,,
AVz5wcrn-jtxr-f30F69,549.98,549.98,TRUE,USD,2018-05-26T07:00:00Z,FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,18.3 pounds,,,,,
AVz5wcrn-jtxr-f30F69,439.99,439.99,Yes,USD,"2017-10-10T05:00:00Z,2017-08-28T07:00:00Z",TRUE,Bestbuy.com,,Yamaha,Yamaha,Electronics,18.3 pounds,,,,,
AWLI-DTQYSSHbkXwzTxw,99.99,99.99,TRUE,USD,2018-05-02T14:00:00Z,FALSE,Bestbuy.com,,Insignia,,Electronics,30 pounds,,,,,
AWOpMDbqYSSHbkXw06lc,51.99,51.99,TRUE,USD,2018-05-26T16:00:00Z,FALSE,Bestbuy.com,,StarTech,,Electronics,0.163 pounds,,,,,
AWOpMDbqYSSHbkXw06lc,38.99,38.99,TRUE,USD,2018-05-26T16:00:00Z,TRUE,Bestbuy.com,,StarTech,,Electronics,0.163 pounds,,,,,
AVpfFAfQilAPnD_xUdv6,599.95,599.95,In Stock,USD,"2017-12-09T03:00:00Z,2017-08-15T15:00:00Z",FALSE,AV Toy Store,Value,Epson,Epson,Electronics,5.29 lbs,,,,,
AVpfFAfQilAPnD_xUdv6,499.99,499.99,Yes,USD,"2017-09-12T01:00:00Z,2017-09-06T17:00:00Z,2017-08-30T04:00:00Z,2017-09-18T14:00:00Z",FALSE,Bestbuy.com,,Epson,Epson,Electronics,5.29 lbs,,,,,
AVpfFAfQilAPnD_xUdv6,449.99,449.99,Yes,USD,"2017-07-31T22:00:00Z,2017-08-01T07:00:00Z",FALSE,Bestbuy.com,,Epson,Epson,Electronics,5.29 lbs,,,,,
AVpfFAfQilAPnD_xUdv6,549.99,549.99,Yes,USD,2017-07-26T20:00:00Z,FALSE,Bestbuy.com,,Epson,Epson,Electronics,5.29 lbs,,,,,
AVpfFAfQilAPnD_xUdv6,549.99,549.99,Out Of Stock,USD,2017-07-23T00:00:00Z,FALSE,Walmart.com,,Epson,Epson,Electronics,5.29 lbs,,,,,
AVphqMhzilAPnD_x74hF,128.78,128.78,In Stock,USD,"2017-11-09T05:00:00Z,2017-10-21T14:00:00Z",FALSE,Walmart.com,Standard,ECOXGEAR,,Electronics,2.4 pounds,,,,,
AVphqMhzilAPnD_x74hF,149.99,149.99,Yes,USD,"2017-09-28T22:00:00Z,2017-10-10T20:00:00Z,2017-09-08T05:00:00Z,2017-08-30T07:00:00Z,2017-09-18T14:00:00Z,2017-08-31T21:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-07-26T21:00:00Z,2017-06-01T17:00:00Z,2017-06-01T19:00:00Z,2017-05-01T15:00:00Z,2017-05-10T20:00:00Z,2017-05-09T15:00:00Z,2017-04-26T09:00:00Z,2017-05-18T08:00:00Z,2017-03-31T08:00:00Z,2017-03-30T10:00:00Z,2017-03-22T20:00:00Z,2017-03-15T17:00:00Z,2017-03-10T22:00:00Z,2017-03-05T08:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,,ECOXGEAR,,Electronics,2.4 pounds,,,,,
AVphqMhzilAPnD_x74hF,124.09,124.09,In Stock,USD,2017-08-25T15:00:00Z,FALSE,AASKUS,Value,ECOXGEAR,,Electronics,2.4 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,189.99,189.99,Yes,USD,"2017-08-31T20:00:00Z,2017-08-30T07:00:00Z",FALSE,Bestbuy.com,,Kanto,,Electronics,11.7 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,239.99,239.99,In Stock,USD,"2017-12-08T00:00:00Z,2017-12-08T01:00:00Z,2017-12-05T10:00:00Z,2017-11-18T13:00:00Z,2017-08-29T12:00:00Z,2017-08-22T11:00:00Z,2017-08-19T05:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Kanto,,Electronics,11.7 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,239.99,239.99,In Stock,USD,"2017-10-21T13:00:00Z,2017-09-17T10:00:00Z",FALSE,Walmart.com,Expedited,Kanto,,Electronics,11.7 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,239.99,239.99,Yes,USD,"2017-10-10T20:00:00Z,2017-09-08T05:00:00Z,2017-09-12T15:00:00Z,2017-09-18T13:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-07-26T21:00:00Z,2017-06-01T16:00:00Z,2017-06-03T12:00:00Z,2017-06-01T19:00:00Z,2017-05-18T07:00:00Z,2017-03-30T09:00:00Z,2017-03-15T17:00:00Z,2017-03-12T08:00:00Z,2017-03-10T22:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,,Kanto,,Electronics,11.7 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,189.99,189.99,In Stock,USD,"2017-08-29T12:00:00Z,2017-08-22T11:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Kanto,,Electronics,11.7 pounds,,,,,
AVpfgTSGLJeJML43-Yy5,239.99,239.99,TRUE,USD,2018-05-27T03:00:00Z,FALSE,Bestbuy.com,,Kanto,,Electronics,11.7 pounds,,,,,
AV1YFkWbGV-KLJ3adc1a,294.99,294.99,Yes,USD,2017-10-10T13:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,369.99,369.99,TRUE,USD,2018-05-26T17:00:00Z,TRUE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,282.99,282.99,Yes,USD,2017-09-12T06:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,262.99,262.99,Yes,USD,"2017-07-31T23:00:00Z,2017-08-01T08:00:00Z,2017-07-26T21:00:00Z",FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,269.65,269.65,In Stock,USD,2017-07-23T08:00:00Z,FALSE,AMI Ventures Inc,Value,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,289.99,289.99,Yes,USD,2017-09-18T08:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,278.99,278.99,Yes,USD,2017-09-06T20:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,379.99,379.99,TRUE,USD,2018-05-26T17:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AV1YFkWbGV-KLJ3adc1a,284.99,284.99,Yes,USD,"2017-08-23T08:00:00Z,2017-08-30T10:00:00Z",FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.2 ounces,,,,,
AVpe_X7milAPnD_xSgIr,217.49,217.49,Yes,USD,"2017-08-30T07:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-06-01T16:00:00Z,2017-06-01T19:00:00Z",FALSE,Bestbuy.com,,Niles,niles,Electronics,5.5 pounds,,,,,
AVpe_X7milAPnD_xSgIr,289.98,289.98,TRUE,USD,2018-05-27T02:00:00Z,FALSE,Bestbuy.com,,Niles,niles,Electronics,5.5 pounds,,,,,
AVpe_X7milAPnD_xSgIr,218,218,In Stock,USD,"2018-03-24T00:00:00Z,2018-03-19T18:00:00Z,2018-03-05T11:00:00Z",FALSE,The Wires Zone,Standard,Niles,niles,Electronics,5.5 pounds,,,,,
AVpe_X7milAPnD_xSgIr,289.98,289.98,Yes,USD,"2017-10-10T20:00:00Z,2017-09-18T13:00:00Z,2017-07-26T21:00:00Z,2017-05-01T14:00:00Z,2017-05-09T15:00:00Z,2017-05-18T08:00:00Z,2017-03-30T09:00:00Z,2017-03-15T17:00:00Z,2017-03-10T22:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,,Niles,niles,Electronics,5.5 pounds,,,,,
AVpe_X7milAPnD_xSgIr,217.5,217.5,In Stock,USD,2017-07-28T23:00:00Z,FALSE,The Wires Zone,Value,Niles,niles,Electronics,5.5 pounds,,,,,
AVpfhSF91cnluZ0-mNRI,599.99,599.99,Yes,USD,"2017-08-30T05:00:00Z,2017-07-31T23:00:00Z,2017-08-01T07:00:00Z,2017-05-01T13:00:00Z,2017-03-30T05:00:00Z,2017-03-10T19:00:00Z",FALSE,Bestbuy.com,,Klipsch,,Electronics,7 lb,,,,,
AVpfhSF91cnluZ0-mNRI,449,449,In Stock,USD,"2017-11-18T13:00:00Z,2017-10-24T09:00:00Z,2017-08-29T12:00:00Z,2017-08-19T05:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Klipsch,,Electronics,7 lb,,,,,
AVpfhSF91cnluZ0-mNRI,599,599,In Stock,USD,"2018-06-01T15:00:00Z,2017-12-08T00:00:00Z,2017-12-08T01:00:00Z,2018-03-20T20:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Klipsch,,Electronics,7 lb,,,,,
AVpfIOEiLJeJML432_GK,909.99,909.99,Yes,USD,2017-04-04T04:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1,1,Yes,USD,"2017-03-10T15:00:00Z,2017-03-04T04:00:00Z,2017-03-03T15:00:00Z",TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1199.99,1199.99,Yes,USD,2017-05-18T05:00:00Z,FALSE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1091.99,1091.99,Yes,USD,2017-05-09T06:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1329.99,1329.99,TRUE,USD,2018-05-26T18:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1052.99,1052.99,Yes,USD,2017-05-01T05:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1399.99,1399.99,TRUE,USD,2018-05-26T18:00:00Z,FALSE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1119.99,1119.99,Yes,USD,"2017-10-10T02:00:00Z,2017-07-09T05:00:00Z,2017-07-10T16:00:00Z",TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1249.99,1249.99,Yes,USD,"2017-08-28T08:00:00Z,2017-08-12T04:00:00Z,2017-08-01T04:00:00Z,2017-07-26T16:00:00Z,2017-07-24T20:00:00Z",FALSE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,936.99,936.99,Yes,USD,"2017-08-28T08:00:00Z,2017-08-12T04:00:00Z,2017-08-01T04:00:00Z,2017-07-26T16:00:00Z,2017-07-24T20:00:00Z",TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1299.99,1299.99,Yes,USD,"2017-05-01T05:00:00Z,2017-04-04T04:00:00Z",FALSE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1147.99,1147.99,Yes,USD,"2017-05-31T20:00:00Z,2017-05-31T19:00:00Z",TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,947.99,947.99,Yes,USD,2017-05-18T05:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1147.99,1147.99,yes,USD,"2017-06-06T14:00:00Z,2017-06-07T18:00:00Z,2017-06-02T12:00:00Z",FALSE,Best Buy,FREE,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,1399.99,1399.99,Yes,USD,"2017-10-10T02:00:00Z,2017-05-31T20:00:00Z,2017-05-31T19:00:00Z,2017-05-09T06:00:00Z,2017-03-30T04:00:00Z,2017-01-24T00:00:00Z,2017-03-10T15:00:00Z,2017-03-04T04:00:00Z,2017-03-03T15:00:00Z",FALSE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpfIOEiLJeJML432_GK,979.99,979.99,Yes,USD,2017-03-30T04:00:00Z,TRUE,Bestbuy.com,,Dell,,Electronics,2.7 pounds,,,,,
AVpgtLbCLJeJML43RvK9,59,59,In Stock,USD,"2018-01-27T16:00:00Z,2018-01-12T17:00:00Z,2017-12-09T08:00:00Z,2017-12-09T09:00:00Z,2017-12-06T03:00:00Z,2017-11-18T15:00:00Z,2017-10-17T23:00:00Z,2017-08-29T20:00:00Z,2017-08-22T18:00:00Z,2017-08-19T08:00:00Z,2015-08-14T00:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Klipsch,KLIPSCH,Electronics,0.48 ounces                                                                                                0.48 ounces,,,,,
AVpgtLbCLJeJML43RvK9,59,59,Yes,USD,"2017-10-10T19:00:00Z,2017-09-12T14:00:00Z,2017-08-30T07:00:00Z,2017-09-18T12:00:00Z,2017-08-31T19:00:00Z,2017-08-24T08:00:00Z,2017-08-03T19:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-07-26T21:00:00Z,2017-06-01T15:00:00Z,2017-06-01T18:00:00Z,2017-05-02T13:00:00Z,2017-05-01T12:00:00Z,2017-05-09T14:00:00Z,2017-05-18T07:00:00Z,2015-09-19T00:00:00Z",FALSE,Bestbuy.com,,Klipsch,KLIPSCH,Electronics,0.48 ounces                                                                                                0.48 ounces,,,,,
AWImYXj0uC1rwyj_oyJi,174,174,yes,USD,2018-06-20T00:00:00Z,FALSE,2011dailydeals,FREE,Arris,,Electronics,2.51 lbs                                                                                      2.51 pounds,,,,,
AWImYXj0uC1rwyj_oyJi,189,189,TRUE,USD,2018-05-27T02:00:00Z,FALSE,Bestbuy.com,,Arris,,Electronics,2.51 lbs                                                                                      2.51 pounds,,,,,
AV_bJ4HiYSSHbkXwqvEw,499.99,499.99,TRUE,USD,2018-04-24T15:00:00Z,FALSE,Bestbuy.com,,Sony,,Electronics,3.75 pounds,,,,,
AVpgbeEu1cnluZ0-1Vog,64.59,64.59,In Stock,USD,2018-03-04T02:00:00Z,FALSE,TDPEP,Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,73.91,73.91,In Stock,USD,2018-02-07T00:00:00Z,FALSE,Olivabel,Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,57.24,57.24,In Stock,USD,2018-01-22T21:00:00Z,FALSE,"BuilderDepot, Inc.",Freight,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,100.96,100.96,In Stock,USD,2018-01-10T16:00:00Z,FALSE,TDPEP,Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,79.23,79.23,In Stock,USD,2017-11-16T20:00:00Z,FALSE,LC Bargain Sales,Standard,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,70.37,70.37,In Stock,USD,"2017-10-23T15:00:00Z,2017-10-21T12:00:00Z,2017-10-24T02:00:00Z",FALSE,"Marine Discount Center, LLC",Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,58.99,58.99,Yes,USD,"2017-10-10T04:00:00Z,2017-07-26T20:00:00Z",FALSE,Bestbuy.com,,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,64.99,64.99,Yes,USD,"2017-08-29T23:00:00Z,2017-08-12T17:00:00Z,2017-07-31T22:00:00Z,2017-08-01T17:00:00Z,2017-06-01T18:00:00Z,2017-05-09T11:00:00Z,2017-05-01T06:00:00Z,2017-05-18T04:00:00Z,2017-04-04T09:00:00Z,2017-03-30T05:00:00Z,2017-03-15T17:00:00Z,2017-03-10T16:00:00Z,2017-03-04T04:00:00Z,2017-03-03T15:00:00Z",FALSE,Bestbuy.com,,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,70.97,70.97,In Stock,USD,2017-09-17T07:00:00Z,FALSE,"Marine Discount Center, LLC",Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,65.06,65.06,In Stock,USD,2017-09-08T11:00:00Z,FALSE,BuyNESP.com,Standard,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpgbeEu1cnluZ0-1Vog,70.68,70.68,In Stock,USD,2017-07-23T06:00:00Z,FALSE,OJCommerce,Value,Dual,Dual,Electronics,21.0 lbs,,,,,
AVpfG8LCilAPnD_xVHwQ,168.94,168.94,In Stock,USD,2018-02-05T17:00:00Z,FALSE,Growkart,Value,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,175.99,175.99,Yes,USD,"2017-05-31T19:00:00Z,2017-06-01T16:00:00Z,2017-05-01T14:00:00Z,2017-05-09T15:00:00Z",FALSE,Bestbuy.com,,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,258.98,258.98,TRUE,USD,2018-05-27T02:00:00Z,FALSE,Bestbuy.com,,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,179.08,179.08,In Stock,USD,2017-12-06T21:00:00Z,FALSE,Beach Camera,Standard,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,229.7,229.7,In Stock,USD,2018-03-05T11:00:00Z,FALSE,AMI Ventures Inc,Standard,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,116.72,116.72,In Stock,USD,"2017-07-28T23:00:00Z,2017-07-23T04:00:00Z",FALSE,DealClock,Value,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,162.92,162.92,In Stock,USD,2017-08-25T14:00:00Z,FALSE,AMI Ventures Inc,Value,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,349.99,349.99,Yes,USD,"2017-10-10T20:00:00Z,2017-08-30T07:00:00Z,2017-09-18T13:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-07-26T21:00:00Z,2017-05-18T08:00:00Z,2017-03-30T09:00:00Z,2017-03-15T17:00:00Z,2017-03-10T22:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,165.25,165.25,In Stock,USD,"2017-11-09T05:00:00Z,2017-10-21T15:00:00Z",FALSE,DealClock,Value,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpfG8LCilAPnD_xVHwQ,116.64,116.64,In Stock,USD,2017-09-17T10:00:00Z,FALSE,DiamondBuy,Value,Russound,Russound,Electronics,7.1 pounds,,,,,
AVpg49gDLJeJML43UBqN,549.98,549.98,Yes,USD,"2017-10-10T19:00:00Z,2017-09-06T17:00:00Z,2017-09-18T15:00:00Z,2017-08-30T05:00:00Z,2017-07-31T22:00:00Z,2017-08-01T07:00:00Z,2017-07-26T20:00:00Z,2017-06-29T11:00:00Z,2017-06-01T18:00:00Z,2017-06-01T11:00:00Z,2017-05-09T11:00:00Z,2017-05-01T13:00:00Z,2017-05-18T05:00:00Z,2017-03-30T05:00:00Z,2017-03-10T22:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,,Yamaha,Yamaha Electronics,Electronics,22.7 lb,,,,,
AVpg49gDLJeJML43UBqN,549.95,549.95,In Stock,USD,"2018-07-25T22:00:00Z,2017-08-19T05:00:00Z,2017-12-08T01:00:00Z,2017-12-05T10:00:00Z,2017-08-22T10:00:00Z,2015-08-14T00:00:00Z,2018-05-04T10:00:00Z,2018-01-09T20:00:00Z,2017-11-18T09:00:00Z,2018-06-01T12:00:00Z,2017-08-29T04:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping,Yamaha,Yamaha Electronics,Electronics,22.7 lb,,,,,
AVpg49gDLJeJML43UBqN,549.98,549.98,TRUE,USD,2018-05-26T15:00:00Z,FALSE,Bestbuy.com,,Yamaha,Yamaha Electronics,Electronics,22.7 lb,,,,,
AV0A83DzglJLPUi8HH2E,81.61,81.61,In Stock,USD,"2017-10-30T17:00:00Z,2017-10-28T20:00:00Z,2017-10-24T23:00:00Z",FALSE,Overstock,Standard,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99,99,In Stock,USD,"2018-01-12T07:00:00Z,2017-08-29T01:00:00Z,2017-08-22T00:00:00Z,2017-08-19T00:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,82.97,82.97,In Stock,USD,2017-12-06T02:00:00Z,FALSE,AMI Ventures Inc,Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99.99,99.99,In Stock,USD,"2017-12-06T08:00:00Z,2018-05-04T10:00:00Z,2017-12-04T17:00:00Z,2018-06-01T09:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99,99,yes,USD,"2017-09-11T16:00:00Z,2017-09-06T22:00:00Z,2017-08-28T16:00:00Z",FALSE,beachaudio,FREE,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,107.37,107.37,In Stock,USD,2017-09-17T07:00:00Z,FALSE,AMI Ventures Inc,Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,69.99,69.99,In Stock,USD,"2017-12-06T08:00:00Z,2018-05-04T10:00:00Z,2017-12-04T17:00:00Z,2018-06-01T09:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,119.99,82.99,In Stock,USD,2017-11-09T04:00:00Z,TRUE,Electronics Expo (Authorized Dealer),Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,82.99,82.99,In Stock,USD,2017-11-16T18:00:00Z,FALSE,Overstock,Standard,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,111.32,111.32,In Stock,USD,"2017-08-15T20:00:00Z,2017-07-21T17:00:00Z",FALSE,AMI Ventures Inc,Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99,99,Retired,USD,2017-08-15T21:00:00Z,FALSE,Electronics Expo (Authorized Dealer),Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99.99,99.99,TRUE,USD,2018-05-27T02:00:00Z,FALSE,Bestbuy.com,,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,89.99,89.99,TRUE,USD,2018-05-27T02:00:00Z,TRUE,Bestbuy.com,,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,96.83,96.83,In Stock,USD,2017-09-17T08:00:00Z,FALSE,DiamondBuy,Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99,99,In Stock,USD,2017-07-21T17:00:00Z,FALSE,Beach Audio Inc,Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,79.99,79.99,In Stock,USD,"2018-05-27T16:00:00Z,2018-05-24T12:00:00Z",FALSE,blucoil,Standard,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AV0A83DzglJLPUi8HH2E,99,69,In Stock,USD,2017-12-08T11:00:00Z,TRUE,Electronics Expo (Authorized Dealer),Value,Silicondust,"SiliconDust USA, Inc",Electronics,1 pounds,,,,,
AVphWBfLilAPnD_x4RvC,249.95,249.95,Special Order,USD,"2017-11-18T13:00:00Z,2018-06-01T15:00:00Z,2017-08-29T12:00:00Z,2017-08-19T05:00:00Z,2018-01-10T06:00:00Z,2017-12-08T00:00:00Z,2017-12-08T01:00:00Z,2017-10-24T09:00:00Z,2018-01-12T19:00:00Z,2017-08-22T11:00:00Z,2018-03-20T20:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,Yamaha,Electronics,20.7 pounds,,,,,
AVphWBfLilAPnD_x4RvC,249.95,249.95,In Stock,USD,"2018-03-24T00:00:00Z,2018-03-19T18:00:00Z,2018-01-18T12:00:00Z,2017-12-14T07:00:00Z,2017-11-12T08:00:00Z",FALSE,Clover Hill,Standard,Yamaha,Yamaha,Electronics,20.7 pounds,,,,,
AVphWBfLilAPnD_x4RvC,249.99,249.99,TRUE,USD,2018-05-26T15:00:00Z,FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,20.7 pounds,,,,,
AVphWBfLilAPnD_x4RvC,249.99,249.99,Yes,USD,"2017-10-10T20:00:00Z,2017-08-30T07:00:00Z,2017-09-18T13:00:00Z,2017-08-01T05:00:00Z,2017-07-26T21:00:00Z,2017-05-31T19:00:00Z,2017-05-09T07:00:00Z,2017-05-01T14:00:00Z,2017-05-18T07:00:00Z,2017-03-30T09:00:00Z,2017-03-15T17:00:00Z,2017-03-10T22:00:00Z,2015-11-30T00:00:00Z",FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,20.7 pounds,,,,,
AVpfnzhaLJeJML43ApO5,39.99,39.99,Yes,USD,"2017-05-09T05:00:00Z,2017-05-18T00:00:00Z,2017-04-04T00:00:00Z,2017-03-30T01:00:00Z",FALSE,Bestbuy.com,,Samsung,Cooks International LLC (Former Coshell Holdings LLC),Electronics,1 pounds,,,,,
AVpfnzhaLJeJML43ApO5,79.99,79.99,Yes,USD,"2017-10-10T03:00:00Z,2017-08-09T19:00:00Z,2017-08-28T06:00:00Z,2017-08-11T13:00:00Z,2017-08-01T01:00:00Z,2017-07-26T15:00:00Z,2017-05-31T13:00:00Z,2017-05-01T01:00:00Z",FALSE,Bestbuy.com,,Samsung,Cooks International LLC (Former Coshell Holdings LLC),Electronics,1 pounds,,,,,
